repo,ip,uuid,mac,name,os,vendor,family,firmware,type,critical,high,medium,low
Default,192.168.18.197,b3ec7433-d6f2-46fa-833e-19cd01b7c798,00:50:56:a6:ef:36,,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,0,1
Default,192.168.18.198,5fe011d4-9862-454b-a6cc-30730eb62af2,00:50:56:a6:dd:f0,,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,0,1
Default,192.168.18.205,,00:50:56:a6:46:88,,Mac OS X 10.14.4,,,,general-purpose,1,8,3,1
Default,192.168.18.206,72ca1701-5a1f-479d-9a31-1a8a7f6df92b,00:50:56:a6:4b:a5,,Linux Kernel 3.10.0-693.21.1.el7.x86_64 on CentOS Linux release 7.4.1708 (Core),,,,general-purpose,5,77,165,17
Default,192.168.18.209,,,,Microsoft Windows 8.1 Pro,,,,general-purpose,0,1,18,3
Default,192.168.18.215,a6055238-b24f-49f3-8bc8-63bb68285847,00:50:56:a6:6f:44,,Linux Kernel 2.6.32-754.10.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,2,24,30,5
Default,192.168.18.219,3a2f64cf-1aa2-4157-8908-7de219c94954,00:50:56:a6:ca:8a,,Linux Kernel 3.10.0-1062.12.1.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,0,7,11,6
Default,192.168.18.225,,,,Microsoft Windows 10 Pro,,,,unknown,0,0,6,0
Default,192.168.18.240,b3878624-8844-43dd-a009-cb6ec0d2da43,00:50:56:a6:a8:ed,neng-a3-win2k8r2entx64.agentlab.qa,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.247,,00:50:56:a6:5e:03,,Microsoft Windows Server 2008 Enterprise Service Pack 2,,,,general-purpose,3,2,12,1
Default,192.168.18.252,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,7,2
Default,192.168.48.10,aa6ccc07-5e59-48bd-ab37-10b873ac8b3e,00:50:56:bd:27:47,,Microsoft Windows Server 2008 R2 Datacenter Service Pack 1,,,,general-purpose,12,57,36,2
Default,192.168.48.11,d946efaf-ffb5-4e48-b038-34be8f8b3ec6,00:50:56:a6:25:1a,mint18.dc.demo.io,Linux Kernel 4.10.0-38-generic on Debian stretch/sid,,,,general-purpose,0,0,1,0
Default,192.168.48.12,1427b800-bf35-4ff2-9f83-93b763f19412,00:50:56:a6:03:78,freebsd12.dc.demo.io,FreeBSD 12.1,,,,general-purpose,0,4,9,1
Default,192.168.48.13,53756d72-221f-49a6-b9fe-54b9649e61ef,00:50:56:a6:d9:2b,oracle12c.dc.demo.io,Microsoft Windows Server 2016 Standard,,,,general-purpose,5,39,29,1
Default,192.168.48.14,4f023c4a-ccf0-49d3-831a-0f7c18e583e9,,sql2016.dc.demo.io,Microsoft Windows Server 2012 R2,,,,unknown,7,28,22,1
Default,192.168.48.15,7caf6014-e9b6-4c37-97d5-68cb0d474b23,00:50:56:a6:50:67,sccm2106-1702.dc.demo.io,Microsoft Windows Server 2016 Standard,,,,general-purpose,6,17,41,2
Default,192.168.48.16,f8c66066-c961-4f95-be5b-ab70823f633b,00:50:56:a6:22:93,sharepoint2016.dc.demo.io,Microsoft Windows Server 2016 Standard,,,,general-purpose,5,39,41,6
Default,192.168.48.17,5394531a-f17a-4a2f-a261-b5c244135a38,52:54:00:fa:cc:be,oraclelinux8.dc.demo.io,Linux Kernel 4.18.0-193.6.3.el8_2.x86_64 on Oracle Linux Server release 8.2,,,,general-purpose,0,5,5,1
Default,192.168.48.18,acd319ed-1545-45c1-9510-dedba240296f,00:50:56:a6:00:9f,sql2014.dc.demo.io,Microsoft Windows Server 2008 R2 Standard Service Pack 1,,,,general-purpose,37,286,112,11
Default,192.168.48.19,a1295ba5-48ca-4949-bc08-b06d19f7e81c,00:50:56:a6:b3:a8,centos8.dc.demo.io,Linux Kernel 4.18.0-80.el8.x86_64 on CentOS Linux release 8.2.2004 (Core),,,,general-purpose,0,0,0,1
Default,192.168.48.20,14a821a4-b9a4-45cb-8487-81acdb398b8c,,esxi6u3a.dc.demo.io,VMware ESXi,,,,hypervisor,2,9,13,2
Default,192.168.48.21,4867fbd5-e390-45be-8271-9ddd0a964141,00:50:56:a6:42:df,kali2019.dc.demo.io,Linux Kernel 4.19.0-kali3-amd64,,,,general-purpose,0,0,0,0
Default,192.168.48.22,,,osx1013.dc.demo.io,Darwin,,,,unknown,0,0,0,0
Default,192.168.48.23,,,macos1014.dc.demo.io,Darwin,,,,unknown,0,0,1,2
Default,192.168.48.24,52db2312-5cbb-4a3b-8491-54393befb091,00:50:56:a6:48:83,centos6.dc.demo.io,Linux Kernel 2.6.32-754.12.1.el6.i686 on CentOS release 6.10 (Final),,,,general-purpose,0,11,16,5
Default,192.168.48.25,3d05a948-4fb4-4ee8-943b-28a1fc54a071,00:50:56:a6:b5:a5,centos6x64.dc.demo.io,Linux Kernel 2.6.32-696.el6.x86_64 on CentOS release 6.9 (Final),,,,general-purpose,5,36,62,8
Default,192.168.48.26,,,vcsa671.dc.demo.io,Linux Kernel,,,,unknown,0,0,8,0
Default,192.168.48.27,ca767451-ade2-44b7-8194-e7c1910597a8,00:50:56:a6:30:84,mint20.dc.demo.io,Linux Kernel 5.4.0-26-generic on Debian bullseye/sid,,,,general-purpose,0,0,0,0
Default,192.168.48.28,,,macos1015.dc.demo.io,Darwin,,,,unknown,0,0,1,1
Default,192.168.48.29,0615160c-a5e6-467b-8037-9fd0ae61ffe0,00:50:56:a6:6f:4e,ubuntu1910-desktop.dc.demo.io,Linux Kernel 5.3.0-64-generic on Ubuntu 19.10,,,,general-purpose,0,0,0,0
Default,192.168.48.30,f9bba270-5047-4df2-ab1b-2f650b16eceb,00:50:56:a6:d1:10,ubuntu1910-server.dc.demo.io,Linux Kernel 5.3.0-64-generic on Ubuntu 19.10,,,,general-purpose,0,0,0,0
Default,192.168.48.31,3ddb16d0-b7d1-4957-b760-80edfd61d126,00:50:56:a6:9f:d1,fedoraserver31.dc.demo.io,Linux Kernel 5.3.7-301.fc31.x86_64 on Fedora release 31 (Thirty One),,,,general-purpose,2,34,35,10
Default,192.168.48.32,19c828ec-109b-4f54-998e-7fe1a549373f,00:50:56:a6:7e:2a,ubuntu2004serv.dc.demo.io,Linux Kernel 5.4.0-42-generic on Ubuntu 20.04,,,,general-purpose,0,0,0,0
Default,192.168.48.34,fc3f55e5-a767-4d86-b28c-0d7ed3a2b9cc,00:50:56:a6:52:1f,mint19.dc.demo.io,Linux Kernel 4.15.0-54-generic on Debian buster/sid,,,,general-purpose,0,0,0,0
Default,192.168.48.35,,00:50:56:a6:4e:e5,esxi67.dc.demo.io,VMware ESX,,,,hypervisor,0,4,6,0
Default,192.168.48.36,e9a0c520-5726-4847-bda3-39a617a4f0ce,00:50:56:a6:40:1f,ubuntu1810-server.dc.demo.io,Linux Kernel 4.18.0-25-generic on Ubuntu 18.10,,,,general-purpose,1,0,2,0
Default,192.168.48.37,374862e7-1173-446d-9ef2-06b967e42049,00:50:56:a6:0f:5a,ubuntu1810-desktop.dc.demo.io,Linux Kernel 4.18.0-25-generic on Ubuntu 18.10,,,,general-purpose,1,0,5,3
Default,192.168.48.38,4f035507-4318-4234-9d99-059a5000b31f,00:50:56:a6:63:6f,win2019.target2.dc.demo.io,Microsoft Windows Server 2019 Standard,,,,general-purpose,3,9,7,0
Default,192.168.48.39,,,esxi67phys.dc.demo.io,VMware ESXi 6.7.0 build-13006603,,,,hypervisor,0,1,4,2
Default,192.168.48.40,,00:50:56:a6:60:b5,openmandriva4.dc.demo.io,Linux Kernel 4.20.4-desktop-3omv4000 on OpenMandriva Lx release 4.0 (Nitrogen) for x86_64,,,,general-purpose,0,0,1,0
Default,192.168.48.41,5316eef7-0c37-45f6-b374-da5539144f7d,00:50:56:a6:07:5b,sharepoint2019.dc.demo.io,Microsoft Windows Server 2019 Standard,,,,general-purpose,16,20,30,2
Default,192.168.48.43,e3150ef1-86fa-4e50-acba-022782406bc2,22:ae:1a:b2:cf:46,xenserver8.dc.demo.io,Linux Kernel 4.19.0+1,,,,general-purpose,0,0,1,1
Default,192.168.48.44,8a874247-e9ee-4d77-b084-5e9ef137e1c6,00:50:56:a6:b1:3f,fedorawork31.dc.demo.io,Linux Kernel 5.3.7-301.fc31.x86_64 on Fedora release 31 (Thirty One),,,,general-purpose,3,66,58,14
Default,192.168.48.45,3d85f6ab-cb68-4931-8512-e3051c526e8b,00:50:56:a6:f4:7e,sql2019.target2.dc.demo.io,Microsoft Windows Server 2019 Standard,,,,general-purpose,15,20,22,2
Default,192.168.48.46,f15f79db-9c08-4edc-925d-75a52d8e29d9,00:50:56:a6:ad:21,ubuntu2004desk.dc.demo.io,Linux Kernel 5.4.0-42-generic on Ubuntu 20.04,,,,general-purpose,0,0,0,0
Default,192.168.48.47,e6a08bfd-0e28-49e5-a5d8-454e8c8bd166,00:50:56:a6:65:4b,ubuntu1804.dc.demo.io,Linux Kernel 4.15.0-112-generic on Ubuntu 18.04,,,,general-purpose,0,0,0,0
Default,192.168.48.48,d15ae7db-c818-40c8-809c-97608870502e,00:50:56:a6:7d:ca,opensuse15.dc.demo.io,Linux Kernel 4.12.14-lp150.10-default on openSUSE 15.0,,,,general-purpose,6,74,124,16
Default,192.168.48.49,90289f45-e040-4eae-a7a6-97ce05fe05e8,00:50:56:a6:1c:36,ubuntu1904-desktop.dc.demo.io,Linux Kernel 5.0.0-38-generic on Ubuntu 19.04,,,,general-purpose,1,0,0,0
Default,192.168.48.50,07a27d4b-fe44-46eb-bdf5-14a4d9280230,00:50:56:a6:0e:84,mysql.dc.demo.io,Linux Kernel 3.10.0-957.el7.x86_64 on CentOS Linux release 7.6.1810 (Core),,,,general-purpose,3,29,46,7
Default,192.168.48.51,a8ce7ba2-832a-47bb-8665-295545375908,00:50:56:a6:b8:8d,sccm2019.target2.dc.demo.io,Microsoft Windows Server 2019 Standard,,,,general-purpose,15,21,27,1
Default,192.168.48.52,6edeee7c-f86e-47ad-b4f6-f61cb9184eae,00:50:56:a6:b1:46,rhel6x86.dc.demo.io,Linux Kernel 2.6.32-696.el6.i686 on Red Hat Enterprise Linux Server release 6.9 (Santiago),,,,general-purpose,7,45,76,9
Default,192.168.48.53,73e71d86-def8-4f3b-ae3c-d6db4fa82b05,00:50:56:a6:7c:d5,rhel6x64.dc.demo.io,Linux Kernel 2.6.32-642.el6.x86_64 on Red Hat Enterprise Linux Server release 6.8 (Santiago),,,,general-purpose,19,93,95,11
Default,192.168.48.54,b04327ef-5b38-4476-9d41-ce5cbabfb088,00:50:56:a6:f2:4e,fedoraserver32.dc.demo.io,Linux Kernel 5.6.6-300.fc32.x86_64 on Fedora release 32 (Thirty Two),,,,general-purpose,0,13,20,7
Default,192.168.48.55,03b70b84-3ee5-48a8-91aa-b8ce06409062,00:50:56:a6:fe:28,fedorawork32.dc.demo.io,Linux Kernel 5.6.6-300.fc32.x86_64 on Fedora release 32 (Thirty Two),,,,general-purpose,0,27,28,8
Default,192.168.48.56,3e08d948-fdc3-428b-9e63-462163c95290,00:50:56:a6:ac:4c,target2.target2.dc.demo.io,Microsoft Windows Server 2019 Standard,,,,general-purpose,16,20,17,1
Default,192.168.48.57,bd55151a-d52b-462b-8ad5-0e808be059a1,00:50:56:a6:3b:23,rhel8.dc.demo.io,Linux Kernel 4.18.0-147.el8.x86_64 on Red Hat Enterprise Linux release 8.1 (Ootpa),,,,general-purpose,2,24,40,6
Default,192.168.48.58,b459713b-ec7c-4453-9c84-9f1088e19392,00:50:56:a6:2e:72,ubuntu1904server.dc.demo.io,Linux Kernel 5.0.0-38-generic on Ubuntu 19.04,,,,general-purpose,1,0,0,1
Default,192.168.48.59,,,vcenter67phys.dc.demo.io,Linux Kernel,,,,unknown,0,0,8,0
Default,192.168.48.60,,,fedorawork30.dc.demo.io,,,,,,0,0,1,0
Default,192.168.48.61,b644961d-7612-437a-b6c9-db28c1777f8f,00:50:56:a6:36:4e,fedoraserver30.dc.demo.io,Linux Kernel 5.0.9-301.fc30.x86_64 on Fedora release 30 (Thirty),,,,general-purpose,5,35,31,8
Default,192.168.48.62,9f460b73-7014-4f9c-b6df-fe66a61e31bb,00:50:56:a6:14:f0,debian10.dc.demo.io,Linux Kernel 4.19.0-10-amd64 on Debian 10.5,,,,general-purpose,0,2,4,0
Default,192.168.48.63,,00:50:56:a6:1a:d2,kali2020.dc.demo.io,Linux Kernel 5.5.0-kali2-amd64,,,,general-purpose,0,0,0,0
Default,192.168.48.64,5118c1e9-c3db-4674-989f-7f8cfd32ec88,,esxi7.dc.demo.io,VMware ESXi 7.0.0 build-15843807,,,,hypervisor,0,0,2,0
Default,192.168.48.65,,,vcsa7.dc.demo.io,Linux Kernel,,,,unknown,0,0,3,0
Default,192.168.48.77,097e8341-5693-4494-8a67-5c6368694122,00:50:56:bd:28:3a,pvssupport.dc.demo.io,Linux Kernel 2.6.32-642.el6.x86_64 on CentOS release 6.8 (Final),,,,general-purpose,10,61,80,8
Default,192.168.48.87,0275955a-252a-4d1b-ae12-45c0527f01e3,00:50:56:bd:7e:30,winserver2012.dc.demo.io,Microsoft Windows Server 2012 Standard,,,,general-purpose,28,251,75,16
Default,192.168.48.88,d64b353d-c5dc-4b20-9c10-d3198cec2d9e,00:50:56:a6:7b:df,windows8.dc.demo.io,Microsoft Windows 8 Pro,,,,general-purpose,137,159,79,7
Default,192.168.48.92,05a0606f-b3ae-44f1-8911-4f716c90e869,00:50:56:a6:19:26,mstmgproxy.dc.demo.io,"Microsoft Windows Server 2008 R2, FreeBSD 11.3, Microsoft Windows XP Professional, Microsoft Windows 10",,,,general-purpose,2,5,17,2
Default,192.168.48.93,3daae5fb-1f0a-4df9-a067-20414eee4524,00:50:56:bd:7f:73,adsitarget.adsitarget.dc.demo.io,Microsoft Windows Server 2008 R2 Standard Service Pack 1,,,,general-purpose,39,290,92,11
Default,192.168.48.97,ed4380e8-70dd-4e93-887d-c2bfc5157ead,00:50:56:a6:09:c1,windows81.dc.demo.io,Microsoft Windows 8.1 Pro,,,,general-purpose,143,226,91,15
Default,192.168.48.100,793659a8-c5e8-4ddb-a13f-c9184c421835,00:50:56:a6:a7:d9,solaris11.dc.demo.io,Solaris 11 (i386),,,,general-purpose,2,11,22,5
Default,192.168.48.103,abaadd1b-8831-4a86-a270-70de97f6b637,00:50:56:bd:2d:c3,centos7.dc.demo.io,Linux Kernel 3.10.0-327.22.2.el7.x86_64 on CentOS Linux release 7.3.1611 (Core),,,,general-purpose,7,80,120,15
Default,192.168.48.104,e2902154-af46-408c-bdde-ec90d7ab4027,00:50:56:a6:0a:c2,rhel7.dc.demo.io,Linux Kernel 3.10.0-1127.el7.x86_64 on Red Hat Enterprise Linux Client release 7.8 (Maipo),,,,general-purpose,2,17,32,7
Default,192.168.48.116,7571f338-840a-4c1d-a47a-e2d686c7f25c,00:50:56:a6:29:3a,windows2012r2.dc.demo.io,Microsoft Windows Server 2012 R2 Standard,,,,general-purpose,15,195,60,13
Default,192.168.48.117,6194c820-f68a-431f-8ee4-e26f7af47fa7,00:50:56:a6:51:88,win1032.dc.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,3,8,9,2
Default,192.168.48.118,f50d088e-9ce5-47c3-b332-49c6354cceb5,00:50:56:a6:49:1d,win1064.dc.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,3,8,8,1
Default,192.168.48.123,27d65d38-ced1-45a7-aeab-6628f4b37b4b,00:50:56:a6:4d:96,oracle11g.dc.demo.io,Microsoft Windows Server 2012 R2 Standard,,,,general-purpose,31,230,88,14
Default,192.168.48.127,3a869fec-e307-40d0-9b2b-caefca59dbc0,00:50:56:a6:28:3c,jboss.dc.demo.io,Linux Kernel 3.10.0-693.el7.x86_64 on Red Hat Enterprise Linux Server release 7.4 (Maipo),,,,general-purpose,9,71,110,19
Default,192.168.48.136,84985964-c61c-4223-a4f9-9cf5604cf40d,00:50:56:a6:1d:ad,vcenter6u2.dc.demo.io,Microsoft Windows Server 2008 R2 Standard Service Pack 1,,,,general-purpose,35,283,142,12
Default,192.168.48.145,dc2901d1-1ea3-4564-ae9e-7274ffa56cd4,00:50:56:a6:5b:a1,windows2016.dc.demo.io,Microsoft Windows Server 2016 Standard,,,,general-purpose,5,14,15,1
Default,192.168.48.149,e7385eaf-9be2-4571-b74a-fb11909d4daf,00:50:56:a6:36:75,oraclelinux7_3.dc.demo.io,Linux Kernel 4.1.12-124.42.3.el7uek.x86_64 on Oracle Linux Server release 7.8,,,,general-purpose,1,7,20,3
Default,192.168.48.150,20b82b7d-52ea-49a2-b8e6-fe576297760f,00:50:56:a6:b1:ef,opensuse42.dc.demo.io,Linux Kernel 4.4.76-1-default on openSUSE 42.3,,,,general-purpose,4,80,106,8
Default,192.168.48.152,61aa2497-00ab-461a-b39a-4bdd1ff9731e,00:50:56:a6:2e:74,oraclelinux6_9.dc.demo.io,Linux Kernel 2.6.39-400.294.3.el6uek.i686 on Oracle Linux Server release 6.9,,,,general-purpose,8,74,92,15
Default,192.168.48.153,8b07ba58-45e8-481a-bff3-507ae35f299d,00:50:56:a6:58:e5,debian9.dc.demo.io,Linux Kernel 4.9.0-13-amd64 on Debian 9.13,,,,general-purpose,0,3,6,0
Default,192.168.48.154,cc597e75-0437-4ef2-9612-9ebad44cdb02,00:50:56:b3:08:2c,centos7phys.dc.demo.io,Linux Kernel 3.10.0-957.el7.x86_64 on CentOS Linux release 7.6.1810 (Core),,,,general-purpose,3,27,47,8
Default,192.168.68.1,,00:22:bd:f8:19:ff,,,,,,,0,0,1,1
Default,192.168.68.7,,00:50:56:a6:7d:a8,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.68.8,,00:50:56:a6:44:a2,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,4,0
Default,192.168.68.9,e4cc9ac9-4707-4652-9e97-978202800c02,00:50:56:a6:56:14,,Linux Kernel 2.6.32-642.3.1.el6.x86_64 on CentOS release 6.8 (Final),,,,general-purpose,6,50,59,6
Default,192.168.68.10,,00:50:56:a6:20:c3,,Linux Kernel 3.10.0-1127.13.1.el7.x86_64 on CentOS Linux release 7.8.2003 (Core),,,,general-purpose,0,1,1,1
Default,192.168.68.12,,00:50:56:a6:3d:d3,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,8,4
Default,192.168.68.13,,00:50:56:bd:76:73,,Microsoft Windows Server 2008 R2 Datacenter Service Pack 1,,,,general-purpose,3,4,15,1
Default,192.168.68.14,,00:50:56:a6:75:c1,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,1,1
Default,192.168.68.16,,00:50:56:bd:76:86,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,8,2
Default,192.168.68.17,,00:50:56:a6:36:64,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,4,1
Default,192.168.68.18,,00:50:56:bd:76:88,,Microsoft Windows Server 2008 R2 Datacenter Service Pack 1,,,,general-purpose,4,5,20,5
Default,192.168.68.19,,00:50:56:a6:22:85,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,12,5
Default,192.168.68.20,,00:50:56:a6:79:1b,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,0,1
Default,192.168.68.23,6428d285-d1e5-4ee2-a23f-b548768d45d6,00:50:56:a6:56:19,,Linux Kernel 2.6.32-573.12.1.el6.x86_64 on CentOS release 6.7 (Final),,,,general-purpose,9,56,73,7
Default,192.168.68.24,,00:50:56:a6:63:59,,,,,,,0,0,0,0
Default,192.168.68.25,,00:50:56:a6:4e:e8,,CentOS Linux 6 Linux Kernel 2.6,,,,unknown,0,0,1,2
Default,192.168.68.26,,00:50:56:a6:22:77,,CentOS Linux 6 Linux Kernel 2.6,,,,unknown,0,0,1,2
Default,192.168.68.27,,00:50:56:bd:76:61,,Microsoft Windows Server 2008 R2 Datacenter Service Pack 1,,,,general-purpose,2,0,8,1
Default,192.168.68.29,,00:50:56:bd:71:41,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,5,2
Default,192.168.68.31,,00:50:56:a6:16:e2,,Microsoft Windows Vista,,,,general-purpose,0,0,0,0
Default,192.168.68.32,,00:50:56:a6:7a:36,,CentOS Linux 6 Linux Kernel 2.6,,,,unknown,0,0,1,2
Default,192.168.68.33,d53b49c7-4db4-4308-90c5-3cdd7c4b2ee7,00:50:56:a6:00:90,,Linux Kernel 3.10.0-693.11.6.el7.x86_64 on CentOS Linux release 7.4.1708 (Core),,,,general-purpose,3,43,83,14
Default,192.168.68.35,,00:50:56:a6:2b:14,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,0,0
Default,192.168.68.36,,00:50:56:a6:2b:6c,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,1,7,2
Default,192.168.68.39,,00:50:56:a6:2b:a7,,Microsoft Windows Server 2012 R2,,,,unknown,0,0,0,0
Default,192.168.68.43,,00:50:56:a6:52:d8,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,9,1
Default,192.168.68.46,,00:50:56:bd:44:c5,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,2,9,3
Default,192.168.68.47,,00:50:56:bd:77:84,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,2,2
Default,192.168.68.49,,00:50:56:bd:70:7d,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,2,2
Default,192.168.68.50,,00:50:56:a6:1b:98,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,2,9,3
Default,192.168.68.52,,00:50:56:a6:0a:d2,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,0,1
Default,192.168.68.54,,00:50:56:a6:d2:49,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,0,1
Default,192.168.68.55,,00:50:56:bd:7a:d9,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,4,2
Default,192.168.68.57,,00:50:56:a6:46:28,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,1,1
Default,192.168.68.60,,00:50:56:a6:ad:39,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,6,1
Default,192.168.68.61,,00:50:56:bd:23:fe,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,11,2
Default,192.168.68.62,,00:50:56:a6:0b:23,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,9,2
Default,192.168.68.63,,00:50:56:a6:28:dc,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,2,2
Default,192.168.68.64,,00:50:56:bd:1c:41,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,2,2
Default,192.168.68.66,,00:50:56:a6:59:b1,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,2,1
Default,192.168.68.67,,00:50:56:a6:19:d6,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,3,1
Default,192.168.68.68,bc7131f9-96a4-47e3-89e4-87e3c03478a6,00:50:56:a6:83:2c,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,4,1
Default,192.168.68.69,e8d1677e-636e-4041-93f0-014da2aa771d,00:50:56:a6:38:64,,Linux Kernel 2.6.32-754.33.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,0,4,2
Default,192.168.68.71,,00:50:56:bd:76:82,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,2,2
Default,192.168.68.73,,00:50:56:a6:69:9b,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,1,1
Default,192.168.68.74,,00:50:56:a6:37:de,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,3,1
Default,192.168.68.75,,00:50:56:a6:f4:eb,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,2,0
Default,192.168.68.76,,00:50:56:a6:48:eb,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,5,2
Default,192.168.68.77,,00:50:56:a6:33:63,,Linux Kernel 2.6,,,,unknown,0,0,8,2
Default,192.168.68.78,,00:50:56:a6:55:7c,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,5,2
Default,192.168.68.79,,00:50:56:a6:4b:d3,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,1,3
Default,192.168.68.80,,00:50:56:bd:29:e9,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,5,2
Default,192.168.68.81,,00:50:56:a6:ca:ef,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,5,0
Default,192.168.68.82,,00:50:56:a6:ed:e9,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,7,2
Default,192.168.68.93,,00:50:56:bd:68:ca,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,1,10,5
Default,192.168.68.94,,00:50:56:bd:1f:3e,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,6,2
Default,192.168.68.95,,00:50:56:bd:11:0f,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,2,10,4
Default,192.168.68.96,e694eb80-6223-4210-8022-7e54cfac6e9a,00:50:56:a6:82:18,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,9,61,81,7
Default,192.168.68.97,,00:50:56:bd:7d:07,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,0,0
